restaurant,dinesafe_infraction,ward,median_ward_income
NATIVE CHILD AND FAMILY SERVICES,M - Minor,11,84000
NATIVE CHILD AND FAMILY SERVICES,M - Minor,11,84000
NATIVE CHILD AND FAMILY SERVICES,NA,11,84000
NATIVE CHILD AND FAMILY SERVICES,M - Minor,11,84000
NATIVE CHILD AND FAMILY SERVICES,NA,11,84000
NATIVE CHILD AND FAMILY SERVICES,S - Significant,23,87000
NATIVE CHILD AND FAMILY SERVICES,NA,23,87000
NATIVE CHILD AND FAMILY SERVICES,NA,23,87000
NATIVE CHILD AND FAMILY SERVICES OF TORONTO -NATIVE YOUTH RESOURCE CENTRE,NA,11,84000
NATIVE CHILD AND FAMILY SERVICES OF TORONTO -NATIVE YOUTH RESOURCE CENTRE,NA,11,84000
NATIVE CHILD AND FAMILY SERVICES OF TORONTO -NATIVE YOUTH RESOURCE CENTRE,S - Significant,11,84000
NATIVE CHILD AND FAMILY SERVICES OF TORONTO -NATIVE YOUTH RESOURCE CENTRE,M - Minor,11,84000
NATIVE CHILD AND FAMILY SERVICES OF TORONTO -NATIVE YOUTH RESOURCE CENTRE,S - Significant,11,84000
NATIVE CHILD AND FAMILY SERVICES OF TORONTO -NATIVE YOUTH RESOURCE CENTRE,NA,11,84000
NATIVE CHILD AND FAMILY SERVICES OF TORONTO -NATIVE YOUTH RESOURCE CENTRE,NA,11,84000
NATIVE CHILD AND FAMILY SERVICES OF TORONTO-COMMUNITY KITCHEN,NA,13,65000
NATIVE CHILD AND FAMILY SERVICES OF TORONTO-COMMUNITY KITCHEN,NA,13,65000
NATIVE CHILD AND FAMILY SERVICES OF TORONTO-COMMUNITY KITCHEN,NA,13,65000
NATIVE LEARNING CENTRE EAST - SNP,NA,24,78000
NATIVE MEN'S RESIDENCE,M - Minor,12,86000
NATIVE MEN'S RESIDENCE,S - Significant,12,86000
NATIVE MEN'S RESIDENCE,M - Minor,12,86000
NATIVE WOMEN'S RESOURCE CENTRE OF TORONTO,NA,13,65000
NATIVE WOMEN'S RESOURCE CENTRE OF TORONTO,NA,13,65000
NATIVE WOMEN'S RESOURCE CENTRE OF TORONTO,NA,13,65000
NATIVITY OF OUR LORD BEFORE & AFTER PROGRAM,NA,2,100000
NATIVITY OF OUR LORD BEFORE & AFTER PROGRAM,NA,2,100000
NATURAL VIBES JUICE & TEA BAR,NA,20,79000
NATURALLY YOURS HEALTH FOODS,NA,19,89000
NATURE'S ALTERNATE HEALTH FOOD,NA,21,78000
NATURE'S COUNTER,NA,3,90000
NATURE'S EMPORIUM,NA,10,89000
NATURE'S EMPORIUM,NA,10,89000
NATURE'S HEALTH FOOD,NA,1,81000
NATURE'S HEALTH FOOD,NA,1,81000
NATURE'S SIGNATURE,NA,5,72000
NATURE'S SOURCE,NA,1,81000
NAVAL CLUB OF TORONTO,NA,19,89000
NAVINO FOODS,NA,23,87000
NAVRANG JUNCTION - EXPRESS INDIAN CAFE,S - Significant,24,78000
NAVRANG JUNCTION - EXPRESS INDIAN CAFE,NA,24,78000
NAVRANG JUNCTION - EXPRESS INDIAN CAFE,S - Significant,24,78000
NAVRANG JUNCTION - EXPRESS INDIAN CAFE,S - Significant,24,78000
NAVRANG JUNCTION - EXPRESS INDIAN CAFE,S - Significant,24,78000
NAVRANG JUNCTION - EXPRESS INDIAN CAFE,NA,24,78000
NAVRANG JUNCTION - EXPRESS INDIAN CAFE,M - Minor,24,78000
NAVS GROCERY,NA,10,89000
NAVS GROCERY,M - Minor,10,89000
NAVS GROCERY,NA,10,89000
NAVS GROCERY,NA,10,89000
NAVS GROCERY,NA,10,89000
NAVS GROCERY,C - Crucial,10,89000
NAVS GROCERY,M - Minor,10,89000
NAVS GROCERY,NA,10,89000
NAVS GROCERY,NA,10,89000
NAVS GROCERY,NA,10,89000
NAWAB EXPRESS ON AVENUE,M - Minor,8,97000
NAWAB EXPRESS ON AVENUE,M - Minor,8,97000
NAWAB EXPRESS ON AVENUE,M - Minor,8,97000
NAWAB EXPRESS ON AVENUE,M - Minor,8,97000
NBA COURTSIDE RESTAURANT,NA,10,89000
NBA COURTSIDE RESTAURANT,M - Minor,10,89000
NBA COURTSIDE RESTAURANT,NA,10,89000
NED'S CAFE,NA,11,84000
NED'S CAFE,NA,11,84000
NEGRIL'S JERK HUT,NA,21,78000
NEGRIL'S JERK HUT,M - Minor,21,78000
NEGRIL'S JERK HUT,M - Minor,21,78000
NEGRIL'S JERK HUT,M - Minor,21,78000
NEGRIL'S JERK HUT,NA,21,78000
NEIGHBORHOOD  CONVENIENCE,M - Minor,15,102000
NEIGHBORHOOD  CONVENIENCE,M - Minor,15,102000
NEIGHBORS CONVENIENCE MARKET,NA,13,65000
NEIGHBOUR'S FINE FOODS,NA,3,90000
NEIGHBOUR'S FINE FOODS,M - Minor,3,90000
NEIGHBOUR'S FINE FOODS,M - Minor,3,90000
NEIGHBOURS COFFEE,NA,17,84000
NEILL-WYCLIK,NA,13,65000
NEIVA SPORTS BAR,NA,9,85000
NEIVA SPORTS BAR,S - Significant,9,85000
NEIVA SPORTS BAR,NA,9,85000
NELSON MANDELA CHILD CARE CENTRE,M - Minor,13,65000
NELSON MANDELA CHILD CARE CENTRE,S - Significant,13,65000
NELSON MANDELA CHILD CARE CENTRE,NA,13,65000
NELSON MANDELA CHILD CARE CENTRE,NA,13,65000
NELSON MANDELA CHILD CARE CENTRE,M - Minor,13,65000
NELSON MANDELA PARK PUBLIC SCHOOL,NA,13,65000
NELSON MANDELA PARK PUBLIC SCHOOL,M - Minor,13,65000
NELSON MANDELA PARK PUBLIC SCHOOL,S - Significant,13,65000
NENE CHICKEN,NA,18,81000
NENE CHICKEN,M - Minor,18,81000
NENE CHICKEN,S - Significant,18,81000
NENE CHICKEN,NA,18,81000
NENE CHICKEN,M - Minor,18,81000
NENE CHICKEN,NA,10,89000
NEO COFFEE BAR,S - Significant,13,65000
NEO COFFEE BAR,NA,13,65000
NEO COFFEE BAR,NA,13,65000
NEO COFFEE BAR,M - Minor,11,84000
NEO COFFEE BAR,NA,11,84000
NEO COFFEE BAR,NA,11,84000
NEO COFFEE BAR,S - Significant,10,89000
NEOCITY CAFE,M - Minor,8,97000
NEOCITY CAFE,S - Significant,8,97000
NEOCITY CAFE,M - Minor,8,97000
NEOCITY CAFE,M - Minor,8,97000
NEOCITY CAFE,M - Minor,8,97000
NEOCITY CAFE,M - Minor,8,97000
NEOCITY CAFE,M - Minor,8,97000
NEOCITY CAFE,S - Significant,8,97000
NEOCITY CAFE,M - Minor,8,97000
NEON COMMISSARY,NA,9,85000
NEON HOTPOT,S - Significant,11,84000
NEON HOTPOT,M - Minor,11,84000
NEON HOTPOT,S - Significant,11,84000
NEON HOTPOT,S - Significant,11,84000
NEON HOTPOT,S - Significant,11,84000
NEON HOTPOT,S - Significant,11,84000
NEON HOTPOT,S - Significant,11,84000
NEON HOTPOT,NA,11,84000
NEON HOTPOT,S - Significant,11,84000
NEON HOTPOT,S - Significant,11,84000
NEON HOTPOT,NA,11,84000
NEON HOTPOT,S - Significant,11,84000
NEON HOTPOT,M - Minor,11,84000
NEON HOTPOT,S - Significant,11,84000
NEON HOTPOT,NA,11,84000
NEON MINI MART,NA,14,93000
NEON TIGER,NA,9,85000
NEON TIGER,S - Significant,9,85000
NEON TIGER,S - Significant,9,85000
NEON TIGER,NA,9,85000
NERPY'S INC. (RAWF 2022),NA,10,89000
NESPRESSO,NA,21,78000
NESPRESSO YORKDALE BIM,NA,8,97000
NEST,NA,11,84000
NESTLE CANADA,NA,9,85000
NESTLE CANADA,NA,9,85000
NESTLE CANADA,NA,9,85000
NETIVOT HATORAH DAY SCHOOL,NA,8,97000
NETIVOT HATORAH DAY SCHOOL,NA,8,97000
NETIVOT HATORAH DAY SCHOOL,NA,8,97000
NETTE'S CAFE,S - Significant,6,82000
NETTE'S CAFE,S - Significant,6,82000
NETTE'S CAFE,NA,6,82000
NETWORK CENTRAL JANE AND FINCH,NA,7,73000
NETWORK CHILD CARE SERVICES,NA,9,85000
NETWORK CHILD CARE SERVICES,NA,9,85000
NETWORK CHILD CARE SERVICES,NA,9,85000
NETWORK CHILD CARE SERVICES,NA,9,85000
NETWORK CHILD CARE SERVICES - WADE AVE CENTRE,NA,9,85000
NETWORK CHILD CARE SERVICES - WADE AVE CENTRE,NA,9,85000
NETWORK CHILD CARE SERVICES - WADE AVE CENTRE,NA,9,85000
NETWORK CHILD CARE SERVICES- ST. MARIA GORETTI,NA,20,79000
NETWORK CHILD CARE SERVICES- ST. MARIA GORETTI,NA,20,79000
NETWORK SATELLITE CENTRE,NA,9,85000
NETWORK SATELLITE CENTRE,S - Significant,9,85000
NETWORK SATELLITE CENTRE,NA,9,85000
NETWORK SATELLITE CENTRE,NA,9,85000
NEVIZADE KITCHEN AND BAR,NA,12,86000
NEVIZADE KITCHEN AND BAR,M - Minor,12,86000
NEVIZADE KITCHEN AND BAR,NA,12,86000
NEVIZADE KITCHEN AND BAR,M - Minor,12,86000
NEVIZADE KITCHEN AND BAR,S - Significant,12,86000
NEVIZADE KITCHEN AND BAR,S - Significant,12,86000
NEVIZADE KITCHEN AND BAR,C - Crucial,12,86000
NEVIZADE KITCHEN AND BAR,S - Significant,12,86000
NEVIZADE KITCHEN AND BAR,NA,12,86000
NEVIZADE KITCHEN AND BAR,M - Minor,12,86000
NEW AL MADINA GROCERY & HALAL STORE,NA,14,93000
NEW AL MADINA GROCERY & HALAL STORE,NA,14,93000
NEW AL REHMAN HALAL,S - Significant,1,81000
NEW AL REHMAN HALAL,S - Significant,1,81000
NEW AL REHMAN HALAL,S - Significant,1,81000
NEW AL REHMAN HALAL,M - Minor,1,81000
NEW AL REHMAN HALAL,NA,1,81000
NEW ALMANIC INTERNATIONAL LTD,NA,7,73000
NEW ARYANA AFGHAN STORE,NA,24,78000
NEW ASATO MARKET,NA,7,73000
NEW ASATO MARKET,NA,7,73000
NEW BAITUL MUQADDAS HALAL PIZZA,M - Minor,19,89000
NEW BAITUL MUQADDAS HALAL PIZZA,M - Minor,19,89000
NEW BAITUL MUQADDAS HALAL PIZZA,M - Minor,19,89000
NEW BAITUL MUQADDAS HALAL PIZZA,M - Minor,19,89000
NEW BAKERY,C - Crucial,14,93000
NEW BAKERY,C - Crucial,14,93000
NEW BAKERY,NA,14,93000
NEW BAKERY,M - Minor,14,93000
NEW BAKERY,S - Significant,14,93000
NEW BAKERY,S - Significant,14,93000
NEW BAKERY,M - Minor,14,93000
NEW BAKERY,M - Minor,14,93000
NEW BAKERY,M - Minor,14,93000
NEW BOMBAY FOODS,NA,21,78000
NEW BURRITO BOSS,M - Minor,8,97000
NEW BURRITO BOSS,M - Minor,8,97000
NEW BURRITO BOSS,M - Minor,8,97000
NEW BURRITO BOSS,M - Minor,8,97000
NEW BURRITO BOSS,M - Minor,8,97000
NEW BURRITO BOSS,M - Minor,8,97000
NEW CAMPUS VARIETY,NA,13,65000
NEW CANTON KITCHEN,C - Crucial,22,77000
NEW CANTON KITCHEN,NA,22,77000
NEW CANTON KITCHEN,M - Minor,22,77000
NEW CANTON KITCHEN,M - Minor,22,77000
NEW CASA ABRIL RESTAURANT & CATERING INC,NA,12,86000
NEW CASA ABRIL RESTAURANT & CATERING INC,M - Minor,12,86000
NEW CASA ABRIL RESTAURANT & CATERING INC,M - Minor,12,86000
NEW CASA ABRIL RESTAURANT & CATERING INC,M - Minor,12,86000
NEW CASA ABRIL RESTAURANT & CATERING INC,M - Minor,12,86000
NEW CASA ABRIL RESTAURANT & CATERING INC,M - Minor,12,86000
NEW CASA ABRIL RESTAURANT & CATERING INC,S - Significant,12,86000
NEW CASA ABRIL RESTAURANT & CATERING INC,S - Significant,12,86000
NEW CASA ABRIL RESTAURANT & CATERING INC,M - Minor,12,86000
NEW CASA ABRIL RESTAURANT & CATERING INC,M - Minor,12,86000
NEW CENTURY FOOD,M - Minor,23,87000
NEW CENTURY FOOD,S - Significant,23,87000
NEW CENTURY FOOD,M - Minor,23,87000
NEW CENTURY FOOD,S - Significant,23,87000
NEW CENTURY FOOD,NA,23,87000
NEW CENTURY FOOD,M - Minor,23,87000
NEW CENTURY FOOD,M - Minor,23,87000
NEW CENTURY FOOD,S - Significant,23,87000
NEW CENTURY FOOD,C - Crucial,23,87000
NEW CENTURY FOOD,NA,23,87000
NEW CENTURY FOOD,M - Minor,23,87000
NEW CENTURY FOOD,M - Minor,23,87000
NEW CENTURY FOOD,M - Minor,23,87000
NEW CENTURY FOOD,M - Minor,23,87000
NEW CENTURY FOOD,NA,23,87000
NEW CENTURY FOOD,S - Significant,23,87000
NEW CENTURY FOOD,S - Significant,23,87000
NEW CENTURY FOOD,S - Significant,23,87000
NEW CENTURY FOOD,NA,23,87000
NEW CHAMSINE,M - Minor,13,65000
NEW CHAMSINE,C - Crucial,13,65000
NEW CHAMSINE,NA,13,65000
NEW CHAMSINE,S - Significant,13,65000
NEW CHAMSINE,M - Minor,13,65000
NEW CHAMSINE,S - Significant,13,65000
NEW CHAMSINE,S - Significant,13,65000
NEW CHAMSINE,NA,13,65000
NEW CHAMSINE,M - Minor,13,65000
NEW CHAMSINE,M - Minor,13,65000
NEW COLLEGE,S - Significant,11,84000
NEW COLLEGE,M - Minor,11,84000
NEW COLLEGE,M - Minor,11,84000
NEW COLLEGE,NA,11,84000
NEW DA FU SEAFOOD CUISINE,S - Significant,23,87000
NEW DA FU SEAFOOD CUISINE,M - Minor,23,87000
NEW DA FU SEAFOOD CUISINE,S - Significant,23,87000
NEW DA FU SEAFOOD CUISINE,M - Minor,23,87000
NEW DA FU SEAFOOD CUISINE,NA,23,87000
NEW DA FU SEAFOOD CUISINE,C - Crucial,23,87000
NEW DA FU SEAFOOD CUISINE,M - Minor,23,87000
NEW DA FU SEAFOOD CUISINE,M - Minor,23,87000
NEW DA FU SEAFOOD CUISINE,S - Significant,23,87000
NEW DA FU SEAFOOD CUISINE,C - Crucial,23,87000
NEW DA FU SEAFOOD CUISINE,S - Significant,23,87000
NEW DA FU SEAFOOD CUISINE,NA,23,87000
NEW DA FU SEAFOOD CUISINE,S - Significant,23,87000
NEW DA FU SEAFOOD CUISINE,M - Minor,23,87000
NEW DA FU SEAFOOD CUISINE,M - Minor,23,87000
NEW DA FU SEAFOOD CUISINE,M - Minor,23,87000
NEW DA FU SEAFOOD CUISINE,C - Crucial,23,87000
NEW DA FU SEAFOOD CUISINE,M - Minor,23,87000
NEW DA FU SEAFOOD CUISINE,NA,23,87000
NEW DA FU SEAFOOD CUISINE,NA,23,87000
NEW DOINGWELL,NA,17,84000
NEW EDEN CHINESE FOOD,M - Minor,19,89000
NEW EDEN CHINESE FOOD,M - Minor,19,89000
NEW EDEN CHINESE FOOD,M - Minor,19,89000
NEW EDEN CHINESE FOOD,M - Minor,19,89000
NEW EDEN CHINESE FOOD,M - Minor,19,89000
NEW EDEN CHINESE FOOD,NA,19,89000
NEW ERA MART,NA,1,81000
NEW ERA MART,NA,1,81000
NEW ERA MART,M - Minor,1,81000
NEW ERA MART,NA,1,81000
NEW ERA MART,NA,1,81000
NEW FAMOUS INDIAN CUISINE,M - Minor,14,93000
NEW FAMOUS INDIAN CUISINE,M - Minor,14,93000
NEW FAMOUS INDIAN CUISINE,M - Minor,14,93000
NEW FAMOUS INDIAN CUISINE,C - Crucial,14,93000
NEW FAMOUS INDIAN CUISINE,S - Significant,14,93000
NEW FAMOUS INDIAN CUISINE,NA,14,93000
NEW FAMOUS INDIAN CUISINE,M - Minor,14,93000
NEW FAMOUS INDIAN CUISINE,M - Minor,14,93000
NEW FAMOUS INDIAN CUISINE,M - Minor,14,93000
NEW FLOWER DRUM RESTAURANT,M - Minor,3,90000
NEW FLOWER DRUM RESTAURANT,NA,3,90000
NEW FLOWER DRUM RESTAURANT,NA,3,90000
NEW GARDEN,C - Crucial,23,87000
NEW GARDEN,M - Minor,23,87000
NEW GARDEN,C - Crucial,23,87000
NEW GARDEN,S - Significant,23,87000
NEW GARDEN,S - Significant,23,87000
NEW GARDEN,NA,23,87000
NEW GARDEN,NA,23,87000
NEW GARDEN,NA,23,87000
NEW GARDEN,NA,23,87000
NEW GENERATION ALL YOU CAN EAT TASTE,M - Minor,11,84000
NEW GENERATION ALL YOU CAN EAT TASTE,M - Minor,11,84000
NEW GENERATION ALL YOU CAN EAT TASTE,M - Minor,11,84000
NEW GENERATION ALL YOU CAN EAT TASTE,NA,11,84000
NEW GENERATION ALL YOU CAN EAT TASTE,NA,11,84000
NEW GENERATION ALL YOU CAN EAT TASTE,M - Minor,11,84000
NEW HO KING,M - Minor,11,84000
NEW HO KING,M - Minor,11,84000
NEW HO KING,M - Minor,11,84000
NEW HO KING,M - Minor,11,84000
NEW HO KING,M - Minor,11,84000
NEW HO KING,M - Minor,11,84000
NEW HO KING,S - Significant,11,84000
NEW HO KING,M - Minor,11,84000
NEW HO KING,S - Significant,11,84000
NEW HO KING,S - Significant,11,84000
NEW HO KING,M - Minor,11,84000
NEW HONG FATT BBQ RESTAURANT,C - Crucial,10,89000
NEW HONG FATT BBQ RESTAURANT,S - Significant,10,89000
NEW HONG FATT BBQ RESTAURANT,NA,10,89000
NEW HONG FATT BBQ RESTAURANT,M - Minor,10,89000
NEW HONG FATT BBQ RESTAURANT,M - Minor,10,89000
NEW HONG FATT BBQ RESTAURANT,M - Minor,10,89000
NEW HONG FATT BBQ RESTAURANT,M - Minor,10,89000
NEW HONG FATT BBQ RESTAURANT,M - Minor,10,89000
NEW HOPPER HUT,S - Significant,21,78000
NEW HOPPER HUT,M - Minor,21,78000
NEW HOPPER HUT,C - Crucial,21,78000
NEW HOPPER HUT,C - Crucial,21,78000
NEW HOPPER HUT,C - Crucial,21,78000
NEW HOPPER HUT,NA,21,78000
NEW HOPPER HUT,M - Minor,21,78000
NEW HOPPER HUT,M - Minor,21,78000
NEW HOPPER HUT,M - Minor,21,78000
NEW HOPPER HUT,S - Significant,21,78000
NEW HOPPER HUT,S - Significant,21,78000
NEW HOPPER HUT,M - Minor,21,78000
NEW HOPPER HUT,S - Significant,21,78000
NEW HOPPER HUT,NA,21,78000
NEW HOPPER HUT,M - Minor,21,78000
NEW HORIZON HOME FOR THE AGED,M - Minor,9,85000
NEW HORIZON HOME FOR THE AGED,M - Minor,9,85000
NEW HORIZON HOME FOR THE AGED,NA,9,85000
NEW HORIZON HOME FOR THE AGED,NA,9,85000
NEW HORIZON HOME FOR THE AGED,NA,9,85000
NEW INDIA GROCERS,NA,1,81000
NEW JAZEERA CAFE,NA,5,72000
NEW JAZEERA CAFE,S - Significant,5,72000
NEW JAZEERA CAFE,C - Crucial,5,72000
NEW JAZEERA CAFE,S - Significant,5,72000
NEW JAZEERA CAFE,M - Minor,5,72000
NEW JAZEERA CAFE,NA,5,72000
NEW JAZEERA CAFE,S - Significant,5,72000
NEW KAJETIA MARKET,M - Minor,7,73000
NEW KAJETIA MARKET,M - Minor,7,73000
NEW KAJETIA MARKET,NA,7,73000
NEW KALYANI TAKE OUT & CATERING,M - Minor,20,79000
NEW KALYANI TAKE OUT & CATERING,S - Significant,20,79000
NEW KALYANI TAKE OUT & CATERING,S - Significant,20,79000
NEW KALYANI TAKE OUT & CATERING,C - Crucial,20,79000
NEW KALYANI TAKE OUT & CATERING,NA,20,79000
NEW KALYANI TAKE OUT & CATERING,S - Significant,20,79000
NEW KALYANI TAKE OUT & CATERING,C - Crucial,20,79000
NEW KALYANI TAKE OUT & CATERING,M - Minor,20,79000
NEW KALYANI TAKE OUT & CATERING,C - Crucial,20,79000
NEW KALYANI TAKE OUT & CATERING,S - Significant,20,79000
NEW KALYANI TAKE OUT & CATERING,NA,20,79000
NEW KALYANI TAKE OUT & CATERING,S - Significant,20,79000
NEW KALYANI TAKE OUT & CATERING,C - Crucial,20,79000
NEW KALYANI TAKE OUT & CATERING,C - Crucial,20,79000
NEW KALYANI TAKE OUT & CATERING,S - Significant,20,79000
NEW KALYANI TAKE OUT & CATERING,S - Significant,20,79000
NEW KALYANI TAKE OUT & CATERING,NA,20,79000
NEW KALYANI TAKE OUT & CATERING,S - Significant,20,79000
NEW KALYANI TAKE OUT & CATERING,S - Significant,20,79000
NEW KALYANI TAKE OUT & CATERING,C - Crucial,20,79000
NEW KALYANI TAKE OUT & CATERING,NA,20,79000
NEW KALYANI TAKE OUT & CATERING,C - Crucial,20,79000
NEW KALYANI TAKE OUT & CATERING,C - Crucial,20,79000
NEW KALYANI TAKE OUT & CATERING,M - Minor,20,79000
NEW KALYANI TAKE OUT & CATERING,M - Minor,20,79000
NEW KALYANI TAKE OUT & CATERING,NA,20,79000
NEW KALYANI TAKE OUT & CATERING,M - Minor,20,79000
NEW KALYANI TAKE OUT & CATERING,S - Significant,20,79000
NEW KING OF KINGS BAKERY,M - Minor,7,73000
NEW KING OF KINGS BAKERY,M - Minor,7,73000
NEW KING OF KINGS BAKERY,M - Minor,7,73000
NEW KING OF KINGS BAKERY,M - Minor,7,73000
NEW KING OF KINGS BAKERY,NA,7,73000
NEW KING OF KINGS BAKERY,M - Minor,7,73000
NEW KING OF KINGS BAKERY,M - Minor,7,73000
NEW KING OF KINGS BAKERY,NA,7,73000
NEW KINGSTON MARKET,NA,24,78000
NEW KINGSTON MARKET,NA,24,78000
NEW MANOR CONVENIENCE,NA,15,102000
NEW MANOR CONVENIENCE,NA,15,102000
NEW MAY HONG YUEN BBQ REST,NA,23,87000
NEW MAY HONG YUEN BBQ REST,M - Minor,23,87000
NEW MAY HONG YUEN BBQ REST,M - Minor,23,87000
NEW MAY HONG YUEN BBQ REST,NA,23,87000
NEW MIRCHI DHABA,NA,23,87000
NEW MOON KITCHEN,NA,9,85000
NEW MOON KITCHEN,NA,9,85000
NEW MOON KITCHEN,NA,9,85000
NEW NEROSHIKKA VARIETY STORE,NA,5,72000
NEW NEROSHIKKA VARIETY STORE,C - Crucial,5,72000
NEW NEROSHIKKA VARIETY STORE,NA,5,72000
NEW ORLEANS SEAFOOD & STEAKHOUSE,M - Minor,5,72000
NEW RESOURCES TRADING COMPANY,NA,14,93000
NEW SAMIRAMIS SUPERMARKET,NA,1,81000
NEW SAMIRAMIS SUPERMARKET,M - Minor,1,81000
NEW SAMIRAMIS SUPERMARKET,M - Minor,1,81000
NEW SAMIRAMIS SUPERMARKET,NA,1,81000
NEW SKY RESTAURANT,S - Significant,11,84000
NEW SKY RESTAURANT,M - Minor,11,84000
NEW SKY RESTAURANT,M - Minor,11,84000
NEW SKY RESTAURANT,NA,11,84000
NEW SKY RESTAURANT,C - Crucial,11,84000
NEW SKY RESTAURANT,S - Significant,11,84000
NEW SKY RESTAURANT,M - Minor,11,84000
NEW SKY RESTAURANT,S - Significant,11,84000
NEW SKY RESTAURANT,M - Minor,11,84000
NEW SKY RESTAURANT,NA,11,84000
NEW SKY RESTAURANT,M - Minor,11,84000
NEW SKY RESTAURANT,M - Minor,11,84000
NEW SKY RESTAURANT,M - Minor,11,84000
NEW SKY RESTAURANT,M - Minor,11,84000
NEW SPICELAND SUPER MARKET,S - Significant,23,87000
NEW SPICELAND SUPER MARKET,S - Significant,23,87000
NEW SPICELAND SUPER MARKET,NA,23,87000
NEW SPICELAND SUPERMARKET,NA,23,87000
NEW SPICELAND SUPERMARKET,S - Significant,23,87000
"NEW SPICELAND TAKE OUT, CATERING AND BAKERY",NA,23,87000
"NEW SPICELAND TAKE OUT, CATERING AND BAKERY",M - Minor,23,87000
"NEW SPICELAND TAKE OUT, CATERING AND BAKERY",NA,23,87000
"NEW SPICELAND TAKE OUT, CATERING AND BAKERY",M - Minor,23,87000
"NEW SPICELAND TAKE OUT, CATERING AND BAKERY",M - Minor,23,87000
NEW TORONTO CO-OPERATIVE NURSERY SCHOOL,NA,3,90000
NEW TORONTO CO-OPERATIVE NURSERY SCHOOL,NA,3,90000
NEW TORONTO FISH & CHIPS,NA,3,90000
NEW TORONTO FISH & CHIPS,NA,3,90000
NEW TORONTO FISH & CHIPS,NA,3,90000
NEW TOWN FAMILY RESTAURANT,NA,14,93000
NEW TOWN FAMILY RESTAURANT,NA,14,93000
NEW TOWN FAMILY RESTAURANT,M - Minor,14,93000
NEW TOWN FAMILY RESTAURANT,S - Significant,14,93000
NEW TOWN FAMILY RESTAURANT,NA,14,93000
NEW TOWN RESTAURANT,NA,13,65000
NEW TOWN RESTAURANT,S - Significant,13,65000
NEW TOWN RESTAURANT,NA,13,65000
NEW TREASURE RESTAURANT,S - Significant,11,84000
NEW TREASURE RESTAURANT,M - Minor,11,84000
NEW TREASURE RESTAURANT,M - Minor,11,84000
NEW TREASURE RESTAURANT,NA,11,84000
NEW TREASURE RESTAURANT,S - Significant,11,84000
NEW TREASURE RESTAURANT,NA,11,84000
NEW TREASURE RESTAURANT,M - Minor,11,84000
NEW WEST CITY RESTAURANT,NA,3,90000
NEW WEST CITY RESTAURANT,NA,3,90000
NEW WEST CITY RESTAURANT,NA,3,90000
NEW WEST CITY RESTAURANT,NA,3,90000
NEW YORK FRIES,NA,1,81000
NEW YORK FRIES,NA,1,81000
NEW YORK FRIES,NA,1,81000
NEW YORK FRIES,NA,13,65000
NEW YORK FRIES,NA,13,65000
NEW YORK FRIES,NA,13,65000
NEW YORK FRIES,M - Minor,13,65000
NEW YORK FRIES,M - Minor,17,84000
NEW YORK FRIES,NA,17,84000
NEW YORK FRIES,NA,17,84000
NEW YORK FRIES,NA,3,90000
NEW YORK FRIES,NA,3,90000
NEW YORK FRIES,NA,3,90000
NEW YORK FRIES,NA,21,78000
NEW YORK FRIES,NA,21,78000
NEW YORK FRIES,M - Minor,8,97000
NEW YORK FRIES,NA,9,85000
NEW YORK NEWS,NA,10,89000
NEW YORK NEWS,NA,13,65000
NEW YORK NEWS,NA,10,89000
NEW YORK NEWS,NA,8,97000
NEW YORK NEWS,NA,10,89000
NEW YORK NEWS,NA,10,89000
NEW YORK NEWS,NA,8,97000
NEW YORK NEWS,NA,18,81000
NEW YORKER DELI,NA,11,84000
NEW YORKER DELI,NA,11,84000
NEW YORKER DELI,NA,11,84000
NEWAY KTV,NA,18,81000
NEWAY KTV,S - Significant,18,81000
NEWAY KTV,NA,18,81000
NEWPORT MARKET PLACE,S - Significant,5,72000
NEWPORT MARKET PLACE,S - Significant,5,72000
NEWPORT MARKET PLACE,S - Significant,5,72000
NEWPORT MARKET PLACE,S - Significant,5,72000
NEWPORT MARKET PLACE,NA,5,72000
NEWPORT MARKET PLACE,NA,5,72000
NEWPORT MARKET PLACE,NA,5,72000
NEWPORT MARKET PLACE,NA,5,72000
NEWPORT MARKET PLACE,S - Significant,5,72000
NEWS RACK,NA,7,73000
NEWTONBROOK SECONDARY SCHOOL,NA,18,81000
NEWTONBROOK SECONDARY SCHOOL CAFETERIA,NA,18,81000
NEWTONBROOK SECONDARY SCHOOL CAFETERIA,S - Significant,18,81000
NEWTONBROOK SECONDARY SCHOOL CAFETERIA,NA,18,81000
NEXT DOOR CAFE AND CONVENIENCE STORE,NA,13,65000
NEXT DOOR CAFE AND CONVENIENCE STORE,NA,13,65000
NFORNO PIZZA,NA,10,89000
NFORNO PIZZA,NA,10,89000
NFORNO PIZZA,NA,10,89000
NFORNO PIZZA,NA,10,89000
NFORNO PIZZA,NA,10,89000
NGUYEN HUONG VIETNAMESE SANDWICHES,C - Crucial,23,87000
NGUYEN HUONG VIETNAMESE SANDWICHES,S - Significant,23,87000
NGUYEN HUONG VIETNAMESE SANDWICHES,S - Significant,23,87000
NGUYEN HUONG VIETNAMESE SANDWICHES,S - Significant,23,87000
NGUYEN HUONG VIETNAMESE SANDWICHES,M - Minor,23,87000
NGUYEN HUONG VIETNAMESE SANDWICHES,NA,23,87000
NGUYEN HUONG VIETNAMESE SANDWICHES,S - Significant,23,87000
